File #,Action Date,Title,Vote
170969,9/13/2017,"Motion approving the Mayor’s reappointment of Al Perez to the Entertainment Commission, for a term ending July 1, 2021.",Aye
170969,9/13/2017,"Motion approving the Mayor’s reappointment of Al Perez to the Entertainment Commission, for a term ending July 1, 2021.",Aye
170738,9/13/2017,"Ordinance amending the Administrative Code to require disclosure of candidate and third-party spending in Retirement Board, Health Service Board and Retiree Health Care Trust Fund Board elections; set late filing fees and penalties for violations; and specify that the Ethics Commission will enforce the related disclosure requirements.",Aye
170741,9/13/2017,"Ordinance amending the Business and Tax Regulations Code to reduce the size of the Central Market Street and Tenderloin Area Citizen's Advisory Committee from eleven seats to five, set a sunset date for the Committee, prohibit the City Administrator from executing a Community Benefit Agreement subject to the Committee’s review until the Committee has had an opportunity to review the proposed agreement and make recommendations; and make other administrative changes.",Aye
170741,9/13/2017,"Ordinance amending the Business and Tax Regulations Code to reduce the size of the Central Market Street and Tenderloin Area Citizen's Advisory Committee from eleven seats to five, set a sunset date for the Committee, prohibit the City Administrator from executing a Community Benefit Agreement subject to the Committee’s review until the Committee has had an opportunity to review the proposed agreement and make recommendations; and make other administrative changes.",Aye
170970,9/13/2017,"Motion appointing Vanessa Bohm, Kent Woo, Joi Jackson-Morgan (residency requirement waived), Roberto Ariel Vargas (residency requirement waived), Jonathan Butler, Areeya Chananudech, Janna Cordeiro, and Lyra Ng (residency requirement waived), terms ending December 31, 2018, to the Sugary Drinks Distributor Tax Advisory Committee.",Aye
170727,9/12/2017,"Ordinance authorizing settlement of the lawsuit filed by Alfred Fred Pittman against the City and County of San Francisco for $30,000; the lawsuit was filed on June 20, 2013, in United States District Court, Case No. 13-CV-02095; entitled Alfred Fred Pittman v. City and County of San Francisco; the lawsuit involves alleged civil rights violations.",Aye
170752,9/12/2017,"Ordinance authorizing settlement of the lawsuit filed by Zhen Qiang Zhang against the City and County of San Francisco for $75,000; the lawsuit was filed on November 13, 2014, in San Francisco Superior Court, Case No. CGC-14-542708; entitled Zhen Qiang Zhang v. City and County of San Francisco, et al.; the lawsuit involves an employment dispute.",Aye
170754,9/12/2017,"Ordinance authorizing settlement of the lawsuit filed by Stuart Kohler against the City and County of San Francisco for $75,000; the lawsuit was filed on November 8, 2016, in United States District Court, Case No. 16-CV-6502; entitled Stuart Kohler v. City and County of San Francisco et al.; the lawsuit involves alleged civil rights violations.",Aye
170796,9/12/2017,"Ordinance authorizing settlement of the lawsuit filed by Bernard Sandoval against the City and County of San Francisco for $120,000; the lawsuit was filed on June 25, 2015, in San Francisco Superior Court, Case No. CGC-15-546562; entitled Bernard Sandoval v. City and County of San Francisco; the lawsuit involves an employment dispute.",Aye
170818,9/12/2017,"Resolution approving the settlement of the unlitigated claim filed by DiamondRock Hospitality, L.P., against the City and County of San Francisco for $245,000; the claim involves an alleged overpayment of real property transfer tax paid in connection with the November 14, 2012, purchase of the Hotel Rex, located at 562 Sutter Street.",Aye
170834,9/12/2017,"Ordinance amending the Planning Code to revise the amount of the Inclusionary Affordable Housing Fee and the On-Site and Off-Site Affordable Housing Alternatives and other Inclusionary Housing requirements; to clarify Inclusionary Housing requirements in the Transbay C-3 Special Use District; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of public necessity, convenience, and welfare under Planning Code, Section 302; and making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Sect",Aye
170834,9/12/2017,"Ordinance amending the Planning Code to revise the amount of the Inclusionary Affordable Housing Fee and the On-Site and Off-Site Affordable Housing Alternatives and other Inclusionary Housing requirements; to clarify Inclusionary Housing requirements in the Transbay C-3 Special Use District; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of public necessity, convenience, and welfare under Planning Code, Section 302; and making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Sect",Aye
170759,9/12/2017,"Resolution approving a lease of approximately 25,125 square feet at 170-9th Street, with Michael E. Hornstein and Ellen F. Hornstein, Trustees of the Michael & Ellen Hornstein 1998 Revocable Trust, Jordan D. Hornstein and Emily F. Hornstein as Landlord, for the 12 year term expected to be from April 1, 2018, through March 31, 2030, for use by the Department of Homelessness and Supportive Housing at an initial annual rent of $1,256,250 with 3% annual increases with two five-year options to extend; and finding the proposed transaction is in conformance with the General Plan, and the eight priori",Aye
